2018-10-24 17:28:18,999 [   7975]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 164 ms 
2018-10-24 17:28:19,042 [   8018]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 2614 ms 
2018-10-24 17:28:19,046 [   8022]   INFO - dea.updater.SdkComponentSource - File /Users/antonnagy/.android/repositories.cfg could not be loaded. 
2018-10-24 17:28:19,047 [   8023]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/repository2-1.xml 
2018-10-24 17:28:19,835 [   8811]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/addons_list-3.xml 
2018-10-24 17:28:19,932 [   8908]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android/sys-img2-1.xml 
2018-10-24 17:28:20,140 [   9116]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-wear/sys-img2-1.xml 
2018-10-24 17:28:20,157 [   9133]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 1114 ms 
2018-10-24 17:28:20,297 [   9273]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 140 ms 
2018-10-24 17:28:20,301 [   9277]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 3 ms 
2018-10-24 17:28:20,306 [   9282]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-wear-cn/sys-img2-1.xml 
2018-10-24 17:28:20,424 [   9400]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-tv/sys-img2-1.xml 
2018-10-24 17:28:20,555 [   9531]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/google_apis/sys-img2-1.xml 
2018-10-24 17:28:20,698 [   9674]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/google_apis_playstore/sys-img2-1.xml 
2018-10-24 17:28:20,826 [   9802]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/addon2-1.xml 
2018-10-24 17:28:21,129 [  10105]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/glass/addon2-1.xml 
2018-10-24 17:28:21,235 [  10211]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/extras/intel/addon2-1.xml 
2018-10-24 17:28:34,481 [  23457]   INFO - ellij.project.impl.ProjectImpl - 159 project components initialized in 492 ms 
2018-10-24 17:28:34,482 [  23458]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
2018-10-24 17:28:34,641 [  23617]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@407eed11 
2018-10-24 17:28:34,647 [  23623]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@407eed11 
2018-10-24 17:28:34,677 [  23653]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-10-24 17:28:34,743 [  23719]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2018-10-24 17:28:35,323 [  24299]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=23.50ms, average=0.40ms, median=0.19ms; number of icons: 59 
2018-10-24 17:28:35,323 [  24299]   INFO - ntellij.internal.IconsLoadTime - SVG load time: ide_startup=384.77ms, average=10.99ms, median=1.25ms; number of icons: 35 
2018-10-24 17:28:35,360 [  24336]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 2 millis 
2018-10-24 17:28:35,402 [  24378]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 106ms; general responsiveness: ok; EDT responsiveness: ok 
2018-10-24 17:28:35,943 [  24919]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@1cfa7d8 
2018-10-24 17:28:35,943 [  24919]   INFO - tartup.impl.StartupManagerImpl - /Users/antonnagy/IdeaProjects/untitled/.idea case-sensitivity: expected=false actual=false 
2018-10-24 17:28:35,950 [  24926]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-10-24 17:28:35,979 [  24955]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 7ms; general responsiveness: ok; EDT responsiveness: ok 
2018-10-24 17:28:36,193 [  25169]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 2222 ms 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1395 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1386 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 518 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 242 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 207 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 115 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - CVS loaded 81 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 77 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 64 classes 
2018-10-24 17:28:36,193 [  25169]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 61 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 48 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 46 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 42 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 29 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 24 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 22 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 21 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 15 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 9 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 9 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 6 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 6 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 5 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 5 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 5 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2018-10-24 17:28:36,194 [  25170]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-10-24 17:28:36,195 [  25171]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-10-24 17:28:36,195 [  25171]   INFO - llij.ide.plugins.PluginManager - com.ASEcomps.RuntimeSearch_Plugin loaded 1 classes 
2018-10-24 17:28:38,321 [  27297]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 2341ms; general responsiveness: ok; EDT responsiveness: ok 
2018-10-24 17:28:38,332 [  27308]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 50708 files to update 
2018-10-24 17:28:50,347 [  39323]   INFO - .script.IdeScriptEngineManager - javax.script.ScriptEngineManager initialized in 20 ms 
2018-10-24 17:28:55,264 [  44240]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 16932ms; general responsiveness: ok; EDT responsiveness: ok 
2018-10-24 17:28:55,265 [  44241]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-10-24 17:28:55,266 [  44242]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-10-24 17:28:55,267 [  44243]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/antonnagy/IdeaProjects/untitled' untitled 
2018-10-24 17:28:55,363 [  44339]   INFO - j.ide.ui.OptionsTopHitProvider - 94 ms spent to cache options in project 
2018-10-24 17:28:55,452 [  44428]   INFO - j.ide.plugins.RepositoryHelper - using cached plugin list (updated at 10/24/18, 5:28 PM) 
2018-10-24 17:28:55,543 [  44519]   INFO - j.ide.ui.OptionsTopHitProvider - 122 ms spent on EDT to cache options in project 
2018-10-24 17:28:55,552 [  44528]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@731caafd 
2018-10-24 17:28:55,660 [  44636]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@4d0d2e18 
2018-10-24 17:28:55,778 [  44754]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-10-24 17:28:55,778 [  44754]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/antonnagy/IdeaProjects/untitled' untitled 
2018-10-24 17:28:55,785 [  44761]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@5a6b255d 
2018-10-24 17:28:55,786 [  44762]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-10-24 17:28:55,786 [  44762]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/antonnagy/IdeaProjects/untitled' untitled 
2018-10-24 17:28:56,095 [  45071]   INFO - CompilerWorkspaceConfiguration - Available processors: 8 
2018-10-24 17:30:59,023 [ 167999]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2018-10-24 17:30:59,045 [ 168021]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2018-10-24 17:30:59,045 [ 168021]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2018-10-24 17:30:59,045 [ 168021]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2018-10-24 17:30:59,047 [ 168023]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2018-10-24 17:30:59,049 [ 168025]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2018-10-24 17:30:59,049 [ 168025]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2018-10-24 17:30:59,050 [ 168026]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2018-10-24 17:31:03,802 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2018-10-24 17:31:03,833 [     31]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-182.4892.20, 16 Oct 2018 05:03) 
2018-10-24 17:31:03,833 [     31]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.13.6, x86_64) 
2018-10-24 17:31:03,833 [     31]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_152-release-1248-b19 (JetBrains s.r.o) 
2018-10-24 17:31:03,833 [     31]   INFO -        #com.intellij.idea.Main - JVM: 25.152-b19 (OpenJDK 64-Bit Server VM) 
2018-10-24 17:31:03,840 [     38]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/antonnagy/Desktop/School/SeniorYear/Fall/Comps/comps-project/PluginUI/RuntimeSearch_Plugin/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/antonnagy/Desktop/School/SeniorYear/Fall/Comps/comps-project/PluginUI/RuntimeSearch_Plugin/build/idea-sandbox/plugins -Didea.required.plugins.id=com.ASEcomps.RuntimeSearch_Plugin -Didea.smooth.progress=false -Didea.system.path=/Users/antonnagy/Desktop/School/SeniorYear/Fall/Comps/comps-project/PluginUI/RuntimeSearch_Plugin/build/idea-sandbox/system -XX:MaxPermSize=250m -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2018-10-24 17:31:03,840 [     38]   INFO -        #com.intellij.idea.Main - ext: /Users/antonnagy/.gradle/caches/modules-2/files-2.1/com.jetbrains/jbre/jbrex8u152b1248.19_osx_x64/jdk/Contents/Home/jre/lib/ext: [sunec.jar, nashorn.jar, cldrdata.jar, jfxrt.jar, dnsns.jar, localedata.jar, sunjce_provider.jar, meta-index, sunpkcs11.jar, jaccess.jar, zipfs.jar] 
2018-10-24 17:31:03,840 [     38]   INFO -        #com.intellij.idea.Main - ext: /System/Library/Java/Extensions: [MRJToolkit.jar] 
2018-10-24 17:31:03,840 [     38]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2018-10-24 17:31:03,858 [     56]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 18 ms 
2018-10-24 17:31:03,885 [     83]   INFO -        #com.intellij.idea.Main - initializing environment 
